Day;Month;Year;Plot;Subplot;Group;Order;Family;Genus;Species;raw_species_id;number_animal;Plant;Plant_Simple;Jar;Time;comments;;
2;4;2019;3;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:20;;;
2;4;2019;3;A5;Beetles;Coleoptera;Coccinellidae;NA;NA;Coccinellidae;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;A6;Beetles;Coleoptera;Coccinellidae;NA;NA;Coccinellidae;4;HOMA;HOMA;;10:20;;;
2;4;2019;3;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;B2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;B2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;10:20;;;
2;4;2019;3;B3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;B3;Beetles;Coleoptera;NA;NA;NA;Coleoptera;3;HOMA;HOMA;;10:20;;;
2;4;2019;3;B4;Beetles;Coleoptera;NA;NA;NA;Coleoptera;2;LEMA;LEMA;;10:20;;;
2;4;2019;3;B5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;8;HOMA;HOMA;;10:20;;;
2;4;2019;3;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:20;;;
2;4;2019;3;C1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:20;;;
2;4;2019;3;C2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;10:20;;;
2;4;2019;3;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESP;MESU;;10:20;;;
2;4;2019;3;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;C4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;C4;Beetles;Coleoptera;NA;NA;NA;Coleoptera;2;MESU;MESU;;10:20;;;
2;4;2019;3;C4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;C5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:20;;;
2;4;2019;3;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:20;;;
2;4;2019;3;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESP;MESU;;10:20;;;
2;4;2019;3;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;10:20;;;
2;4;2019;3;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;LEMA;LEMA;;10:20;;;
2;4;2019;3;D1;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;D1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;D1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;10:20;;;
2;4;2019;3;D2;NA;NA;NA;NA;NA;NA;1;HOMA;HOMA;MC4;10:20;;;
2;4;2019;3;D3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:20;;;
2;4;2019;3;D3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:20;;;
2;4;2019;3;D3;Beetles;Coleoptera;Melyridae;Malachius;Malachius_bipustulatus;Malachius_bipustulatus;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;D3;Beetles;Coleoptera;NA;NA;NA;Coleoptera;3;HOMA;HOMA;;10:20;;;
2;4;2019;3;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;10:20;;;
2;4;2019;3;D4;Beetles;Coleoptera;Melyridae;Malachius;Malachius_bipustulatus;Malachius_bipustulatus;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;LEMA;LEMA;;10:20;;;
2;4;2019;3;D4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;D5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESP;MESU;;10:20;;;
2;4;2019;3;D5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;D6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:20;;;
2;4;2019;3;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;10:20;;;
2;4;2019;3;E1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;10:20;;;
2;4;2019;3;E1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;10:20;;;
2;4;2019;3;E2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;10:20;;;
2;4;2019;3;E2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:20;;;
2;4;2019;3;E3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;LEMA;LEMA;;10:20;;;
2;4;2019;3;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;E4;Beetles;Coleoptera;NA;NA;NA;Coleoptera;2;MESU;MESU;;10:20;;;
2;4;2019;3;E4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;10:20;;;
2;4;2019;3;E4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;MESU;MESU;;10:20;;;
2;4;2019;3;E5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;E6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:20;;;
2;4;2019;3;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;F1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;LEMA;LEMA;;10:20;;;
2;4;2019;3;F2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;F2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;F2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;10:20;;;
2;4;2019;3;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;LEMA;LEMA;;10:20;;;
2;4;2019;3;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;F4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;F4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;10:20;;;
2;4;2019;3;F4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:20;;;
2;4;2019;3;F5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:20;;;
2;4;2019;3;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;10;HOMA;HOMA;;10:20;;;
2;4;2019;4;A1;Beetles;Coleoptera;Nitidulidae;Brassicogethes;NA;Brassicogethes;1;LEMA;LEMA;;10:40;;;
2;4;2019;4;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:40;;;
2;4;2019;4;A5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;10:40;;;
2;4;2019;4;B1;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;POMA;POMA;;10:40;;;
2;4;2019;4;B2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:40;;;
2;4;2019;4;B3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:40;;;
2;4;2019;4;C2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:40;;;
2;4;2019;4;C5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;10:40;;;
2;4;2019;4;D1;Grasshoppers;Orthoptera;Acrididae;Calliptamus;Calliptamus_barbarous;Calliptamus_barbarous;1;NA;NA;;10:40;;;
2;4;2019;4;D1;Beetles;Coleoptera;Melyridae;Malachius;Malachius_bipustulatus;Malachius_bipustulatus;1;HOMA;HOMA;;10:40;;;
2;4;2019;4;D2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:40;;;
2;4;2019;4;D3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:40;;;
2;4;2019;4;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;10:40;;;
2;4;2019;4;D5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:40;;;
2;4;2019;4;E2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:40;;;
2;4;2019;4;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:40;;;
2;4;2019;4;E3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:40;;;
2;4;2019;4;E3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:40;;;
2;4;2019;4;E4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:40;;;
2;4;2019;4;E4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:40;;;
2;4;2019;4;F2;Beetles;Coleoptera;Oedemeridae;NA;NA;Oedemeridae;1;LEMA;LEMA;;10:40;;;
2;4;2019;4;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:40;;;
2;4;2019;4;F4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;10:40;;;
2;4;2019;4;F5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;10:40;;;
2;4;2019;4;F6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;10:40;;;
2;4;2019;4;F6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;10:40;;;
2;4;2019;5;A1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:00;;;
2;4;2019;5;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;A5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;4;LEMA;LEMA;;11:00;;;
2;4;2019;5;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;B1;Grasshoppers;Orthoptera;NA;NA;NA;Orthoptera;2;HOMA;HOMA;;11:00;;;
2;4;2019;5;B1;Beetles;Coleoptera;Nitidulidae;Brassicogethes;NA;Brassicogethes;1;LEMA;LEMA;;11:00;;;
2;4;2019;5;B1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
2;4;2019;5;B2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:00;;;
2;4;2019;5;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;B5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;B5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
2;4;2019;5;C1;Beetles;Coleoptera;Nitidulidae;Brassicogethes;NA;Brassicogethes;2;LEMA;LEMA;;11:00;;;
2;4;2019;5;C2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;C4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;HOMA;HOMA;;11:00;;;
2;4;2019;5;C5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;11:00;;;
2;4;2019;5;C6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
2;4;2019;5;D1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;11:00;;;
2;4;2019;5;D2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;11:00;;;
2;4;2019;5;D3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;HOMA;HOMA;;11:00;;;
2;4;2019;5;D3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;D4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
2;4;2019;5;D6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;11:00;;;
2;4;2019;5;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;E1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;11:00;;;
2;4;2019;5;E1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;E2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;E2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
2;4;2019;5;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;E3;Beetles;Coleoptera;NA;NA;NA;Coleoptera;3;HOMA;HOMA;2CG 2/4;11:00;;;
2;4;2019;5;E4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;E4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:00;;;
2;4;2019;5;E5;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;11:00;;;
2;4;2019;5;F2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;11:00;;;
2;4;2019;5;F2;Bugs;Hemiptera;Pentatomidae;NA;NA;Pentatomidae;5;HOMA;HOMA;;11:00;;;
2;4;2019;5;F4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;LEMA;LEMA;;11:00;;;
2;4;2019;5;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;A2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:20;;;
2;4;2019;6;A4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;A5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;11:20;;;
2;4;2019;6;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;B1;Grasshoppers;Orthoptera;NA;NA;NA;Orthoptera;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;B2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:20;;;
2;4;2019;6;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;B5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:20;;;
2;4;2019;6;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:20;;;
2;4;2019;6;B6;Beetles;Coleoptera;Oedemeridae;NA;NA;Oedemeridae;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;C1;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:20;;;
2;4;2019;6;C1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:20;;;
2;4;2019;6;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;11:20;;;
2;4;2019;6;C4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;C5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;C5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:20;;;
2;4;2019;6;D1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;D2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:20;;;
2;4;2019;6;D2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:20;;;
2;4;2019;6;D3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:20;;;
2;4;2019;6;D3;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:20;;;
2;4;2019;6;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:20;;;
2;4;2019;6;D5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;D6;Beetles;Coleoptera;Melyridae;Malachius;Malachius_bipustulatus;Malachius_bipustulatus;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;E2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;E3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:20;;;
2;4;2019;6;E4;Beetles;Coleoptera;Cantharidae;NA;NA;Cantharidae;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:20;;;
2;4;2019;6;F1;Snails;Gastropoda;Helicidae;Otala;Otala_lactea;Otala_lactea;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;F3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:20;;;
2;4;2019;6;F4;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;11:20;;;
2;4;2019;6;F5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:20;;;
2;4;2019;6;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:20;;;
2;4;2019;7;A4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:40;;;
2;4;2019;7;A5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;3;LEMA;LEMA;;11:40;;;
2;4;2019;7;B2;Beetles;Coleoptera;Coccinellidae;NA;NA;Coccinellidae;1;NA;NA;;11:40;;;
2;4;2019;7;B5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;11:40;;;
2;4;2019;7;B6;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:40;;;
2;4;2019;7;C1;Beetles;Coleoptera;Oedemeridae;NA;NA;Oedemeridae;1;HOMA;HOMA;;11:40;;;
2;4;2019;7;C2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:40;;;
2;4;2019;7;C4;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;2;LEMA;LEMA;;11:40;;;
2;4;2019;7;C5;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:40;;;
2;4;2019;7;D2;Beetles;Coleoptera;Melyridae;Psilothrix;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;1;LEMA;LEMA;;11:40;;;
2;4;2019;7;D2;Beetles;Coleoptera;Nitidulidae;Brassicogethes;NA;Brassicogethes;1;LEMA;LEMA;;11:40;;;
