Day,Month,Year,Plot,Subplot,Type,Group,Order,Family,Genus,Species,raw_species_id,Aspect,Stage,number_animal,Plant,Jar,Time,Observers,Weather,comments
5,3,2020,5,B5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,B6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,D1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,D2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,D3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,D3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,D4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,D5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Salicornia,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,D5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,F1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,F1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,F2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,F2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Salicornia,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,F3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,F3,H,Caterpillar,Lepidoptera,Geomitridae,NA,NA,Geometridae,Caterpillar,NA,1,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,Naked_green_caterpilla
5,3,2020,5,F4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,F6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,F6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Salicornia,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,B1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,B1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,B2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,B3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,B4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,B5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,B6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,B6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Salicornia,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,B6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,D2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,D3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,D4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,D4,H,Bug,Hemiptera,Miridae,NA,NA,Miridae,NA,Nymph,1,Salicornia,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,D5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Salicornia,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,D6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Dry_HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,F1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Salicornia,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,F1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Salicornia,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,F1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Salicornia,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,F2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Salicornia,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,F2,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Salicornia,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,F3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Salicornia,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,F3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,F4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Stick,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,F5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Salicornia,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,6,F5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Salicornia,,13:06:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,B1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Ground,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,B2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Ground,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,B2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,B6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,B6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,SCLA,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,D1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Ground,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,D2,D,Slater,Isopoda,NA,NA,NA,Isopoda,NA,NA,1,Ground,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,D3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,LEMA,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,D5,D,Slater,Isopoda,NA,NA,NA,Isopoda,NA,NA,1,Ground,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,D6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,F2,D,Slater,Isopoda,NA,NA,NA,Isopoda,NA,NA,1,Ground,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,F4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Ground,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,F6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Ground,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,F6,D,Slater,Isopoda,NA,NA,NA,Isopoda,NA,NA,1,Ground,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,7,F6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Ground,,13:42:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,B1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,HOMA,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,B1,D,Slater,Isopoda,NA,NA,NA,Isopoda,NA,NA,1,Ground,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,B2,P,Mantis,Dictyoptera,Mantidae,Apteromantis,Apteromantis_aptera,Apteromantis_aptera,NA,Nymph,1,Stick,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,B2,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,2,Stick,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,B5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Ground,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,B6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,LEMA,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,D1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,D2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,LEMA,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,D5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,LEMA,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,D6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Ground,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,F2,D,Slater,Isopoda,NA,NA,NA,Isopoda,NA,NA,1,Ground,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,F5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Ground,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,F6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,8,F6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,14:54:00,Lisa,Windy/Cloudy/cold,
5,3,2020,1,A3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,11:51:00,Lisa,Windy/Cloudy/cold,
5,3,2020,1,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,11:51:00,Lisa,Windy/Cloudy/cold,
5,3,2020,1,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,11:51:00,Lisa,Windy/Cloudy/cold,
5,3,2020,1,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,11:51:00,Lisa,Windy/Cloudy/cold,
5,3,2020,1,C2,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,11:51:00,Lisa,Windy/Cloudy/cold,
5,3,2020,1,C4,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,11:51:00,Lisa,Windy/Cloudy/cold,
5,3,2020,1,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,11:51:00,Lisa,Windy/Cloudy/cold,
5,3,2020,1,C6,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,11:51:00,Lisa,Windy/Cloudy/cold,
5,3,2020,1,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,11:51:00,Lisa,Windy/Cloudy/cold,
5,3,2020,1,E3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,2,LEMA,,11:51:00,Lisa,Windy/Cloudy/cold,
5,3,2020,1,E5,P,Mantis,Dictyoptera,Mantidae,Apteromantis,Apteromantis_aptera,Apteromantis_aptera,NA,Nymph,1,Stick,,11:51:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,A1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,A2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Salicornia,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,A5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Dry_HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,C1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Salicornia,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,C3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Salicornia,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Salicornia,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,C3,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Salicornia,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,C5,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Dry_HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,E1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,E3,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Dry_HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Dry_HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Salicornia,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,4,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Dry_HOMA,,12:24:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,A1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,A2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,A5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,C1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,C1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,C2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,SOAS,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Salicornia,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,5,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,HOMA,,12:45:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,A1,H,Grasshoppers,Orthoptera,NA,NA,NA,Orthoptera,NA,NA,1,LEMA,01_05_03,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,A1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,A1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,A4,H,Bug,Hemiptera,Miridae,NA,NA,Miridae,NA,Nymph,1,LEMA,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,A5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,LEMA,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,LEMA,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,C1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,C2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,C2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,Picture_google doc,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,Stick,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,E1,H,Caterpillar,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa_trifolii,Lasiocampa_trifolii,Caterpillar,NA,1,Dry_HOMA,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,E2,H,Slater,Isopoda,NA,NA,NA,Isopoda,NA,NA,1,Ground,,10:43:00,Lisa,Windy/Cloudy/cold,
5,3,2020,2,E2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,1,LEMA,,10:43:00,Lisa,Windy/Cloudy/cold,
